"","id","Data.source.citation","Class","Order","Family","Genus","Species","Sub.species","Authority","Common.Name","Location.of.population","Country.list","Region","Decimal.Latitude","Decimal.Longitude","Are.coordinates.for.specific.location.","system","biome","realm","Native","Alien","Invasive","Units","Sampling.method","Data.transformed","mu","lCI","uCI","sigma^2","tau^2","x0","Start","End"
"2211",4107,"Sauer, J. R., J. E. Hines, et al. (2009). The North American Breeding Bird Survey, Resuts and Analysis 1966 - 2009, USGS Patuxent Wildlife Research Center, Laurel, MD.","Aves","Passeriformes","Troglodytidae","Troglodytes","troglodytes",NA,"(Linnaeus, 1758)","Winter wren","New Brunswick","Canada","North America",46.5,-66.75,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.00322617860863379,-0.0331997342611424,0.03965209147841,0.0095159387434172,0.0447023529670924,0.460464141046645,1,32
"2212",4108,"Sauer, J. R., J. E. Hines, et al. (2009). The North American Breeding Bird Survey, Resuts and Analysis 1966 - 2009, USGS Patuxent Wildlife Research Center, Laurel, MD.","Aves","Passeriformes","Troglodytidae","Troglodytes","troglodytes",NA,"(Linnaeus, 1758)","Winter wren","Nova Scotia","Canada","North America",45,-63,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.00831815403039408,-0.0172594489380767,0.0338957569988649,0.00435834872831638,0.0436507224239283,0.210539565668682,1,32
"2213",4109,"Sauer, J. R., J. E. Hines, et al. (2009). The North American Breeding Bird Survey, Resuts and Analysis 1966 - 2009, USGS Patuxent Wildlife Research Center, Laurel, MD.","Aves","Passeriformes","Troglodytidae","Troglodytes","troglodytes",NA,"(Linnaeus, 1758)","Winter wren","Ontario","Canada","North America",50,-86,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.00415059742692848,-0.0769390210041653,0.0686378261503084,0.0427537465672211,6.96221851521143e-16,0.59354509850815,1,32
"2214",4110,"Sauer, J. R., J. E. Hines, et al. (2009). The North American Breeding Bird Survey, Resuts and Analysis 1966 - 2009, USGS Patuxent Wildlife Research Center, Laurel, MD.","Aves","Passeriformes","Troglodytidae","Troglodytes","troglodytes",NA,"(Linnaeus, 1758)","Winter wren","QuÌ©bec","Canada","North America",54,-72,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0121819054250612,-0.0178739472389234,0.0422377580890458,0.00627694356924592,0.0426230086367244,0.344782992945536,1,32
"2215",4111,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Galliformes","Phasianidae","Tympanuchus","phasianellus",NA,"(Linnaeus, 1758)","Sharp-tailed grouse","Saskatchewan","Canada","North America",54,-106,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0100933052072231,-0.0280825734427699,0.00789596302832371,0.00258914851339744,0.0435757730561906,0.604112790555534,1,39
"2216",4112,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Tyrannus","verticalis",NA,"Say, 1823","Western kingbird","Alberta","Canada","North America",55,-115,FALSE,"Terrestrial","Temperate grasslands savannas and shrublands","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0277777777777778,0.0124528771583225,0.0431026783972331,0.00220082591729033,1.2578923225207e-44,-0.00983676813512396,1,37
"2217",4113,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Tyrannus","verticalis",NA,"Say, 1823","Western kingbird","British Columbia","Canada","North America",55,-125,FALSE,"Terrestrial","Temperate grasslands savannas and shrublands","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0248569075853599,-0.0356075672421528,-0.0141062479285669,0.0010591991761057,0.00354637711006078,0.996278467223453,1,39
"2218",4114,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Tyrannus","verticalis",NA,"Say, 1823","Western kingbird","Manitoba","Canada","North America",55,-97,FALSE,"Terrestrial","Temperate grasslands savannas and shrublands","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0223530581757698,-0.0296776558073972,-0.0150284605441425,0.000391486619772602,0.0117129086990313,0.913832354854209,1,39
"2219",4115,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Tyrannidae","Tyrannus","verticalis",NA,"Say, 1823","Western kingbird","Saskatchewan","Canada","North America",54,-106,FALSE,"Terrestrial","Temperate grasslands savannas and shrublands","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0195220696798354,0.0162426879451394,0.0228014514145314,6.61052152753227e-11,0.0138292439307631,0.0208371318207355,1,39
"2220",4116,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Vermivora","celata",NA,"(Say, 1823)","Orange-crowned warbler","Alberta","Canada","North America",55,-115,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0200972222222222,-0.0184956252896033,0.0586900697340477,0.01395738328992,5.88759640982124e-25,-9.72222223043736e-05,1,37
"2221",4117,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Vermivora","celata",NA,"(Say, 1823)","Orange-crowned warbler","British Columbia","Canada","North America",55,-125,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.00939613298365412,-0.0725005000103388,0.0537082340430305,0.039034544537536,0.00784999427594392,0.719193457295456,1,39
"2222",4118,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Vermivora","peregrina",NA,"(Wilson, 1811)","Tennessee warbler","Alberta","Canada","North America",55,-115,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0220811193199577,-0.0039824563574264,0.0481446949973418,0.00572861051393912,0.0289229114457097,0.0880210655671748,1,37
"2223",4119,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Vermivora","peregrina",NA,"(Wilson, 1811)","Tennessee warbler","New Brunswick","Canada","North America",46.5,-66.75,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0109075101986223,-0.0447178720106606,0.022902851613416,0.011307617009245,6.14589941205116e-27,0.512648298000415,1,39
"2224",4120,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Vermivora","peregrina",NA,"(Wilson, 1811)","Tennessee warbler","Nova Scotia","Canada","North America",45,-63,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.00434297834500216,-0.0537617601361363,0.045075803446132,0.022886238973982,6.15967449200734e-10,0.144459494546629,1,37
"2225",4121,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Vermivora","peregrina",NA,"(Wilson, 1811)","Tennessee warbler","Ontario","Canada","North America",50,-86,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0175277461851251,-0.0456350206388514,0.0105795282686013,0.00742657868511999,0.0136181552575398,0.729887526157297,1,39
"2226",4122,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Vermivora","peregrina",NA,"(Wilson, 1811)","Tennessee warbler","QuÌ©bec","Canada","North America",54,-72,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0151274477207709,-0.042893340252177,0.0126384448106352,0.00729316177283672,0.0110615255793959,0.922273195949966,1,39
"2227",4123,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Vermivora","cyanoptera",NA,"(Linnaeus, 1766)","Blue-winged warbler","Ontario","Canada","North America",50,-86,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Annual road count - breeding birds","No",0.0236842106333038,0.0106664692741154,0.0367019519924922,0.00167626520570841,4.62441649369365e-11,-0.013684210367105,1,39
"2228",4124,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Vermivora","ruficapilla",NA,"(Wilson, 1811)","Nashville warbler","British Columbia","Canada","North America",55,-125,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0258353141331197,0.0125445553047087,0.0391260729615307,0.00157214101004309,0.00270954383902797,0.00542525367043949,1,37
"2229",4125,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Vermivora","ruficapilla",NA,"(Wilson, 1811)","Nashville warbler","New Brunswick","Canada","North America",46.5,-66.75,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.00033381551128691,-0.0712700837733632,0.071937714795937,0.0507159774378131,8.54609403440383e-14,0.692541448759869,1,39
"2230",4126,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Vermivora","ruficapilla",NA,"(Wilson, 1811)","Nashville warbler","Nova Scotia","Canada","North America",45,-63,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0269012324028957,-0.0352498067471603,-0.0185526580586311,0.00061457459272169,0.00134807093295431,0.972570776600925,1,37
"2231",4127,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Vermivora","ruficapilla",NA,"(Wilson, 1811)","Nashville warbler","Ontario","Canada","North America",50,-86,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0178751847942416,-0.0211738839307797,0.0569242535192629,0.0145136078980018,0.0178843333785934,0.182837779597073,1,39
"2232",4128,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Vermivora","ruficapilla",NA,"(Wilson, 1811)","Nashville warbler","QuÌ©bec","Canada","North America",54,-72,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0182943395388662,0.0031130310541861,0.0334756480235462,0.00212651463425222,0.00618490903230215,0.0950899382855607,1,39
"2233",4129,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","cassinii",NA,"XÌÁntus de Vesey, 1858","Cassin's vireo","British Columbia","Canada","North America",55,-125,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0144875478927204,-0.0528800188616157,0.0818551146470565,0.0425296766488953,2.72261233518056e-16,0.137753831417673,1,37
"2234",4130,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","flavifrons",NA,"Vieillot, 1808","Yellow-throated vireo","Ontario","Canada","North America",50,-86,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Annual road count - breeding birds","No",0.0153722136395396,0.00467426573476516,0.026070161544314,0.000821578936222276,0.0267074388180297,0.107213310353915,1,39
"2235",4131,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","gilvus",NA,"Vieillot, 1808)","Warbling vireo","Alberta","Canada","North America",55,-115,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.00499376216171331,-0.0974945431872471,0.0875070188638205,0.0801827871180193,3.1203099474195e-08,0.588027380148529,1,37
"2236",4132,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","gilvus",NA,"Vieillot, 1808)","Warbling vireo","British Columbia","Canada","North America",55,-125,FALSE,"Terrestrial","Temperate coniferous forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0247113242765968,0.0201564951096782,0.0292661534435153,0.000154799929516647,0.00410423286561085,0.00164724193167317,1,39
"2237",4133,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","gilvus",NA,"Vieillot, 1808)","Warbling vireo","Manitoba","Canada","North America",55,-97,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0221671639882001,-0.0334057425541016,-0.0109285854222985,0.00120065751022815,0.00154875397099916,0.970056624267542,1,39
"2238",4134,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","gilvus",NA,"Vieillot, 1808)","Warbling vireo","Ontario","Canada","North America",50,-86,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0220825971812584,0.00917555302709224,0.0349896413354245,0.00152157895457466,0.00544240849130079,0.0599786653120114,1,39
"2239",4135,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","gilvus",NA,"Vieillot, 1808)","Warbling vireo","QuÌ©bec","Canada","North America",54,-72,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0165696765404443,-0.0502389731248904,0.0170996200440018,0.0109399339241424,0.00741998866697469,0.980571433875288,1,39
"2240",4136,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","gilvus",NA,"Vieillot, 1808)","Warbling vireo","Saskatchewan","Canada","North America",54,-106,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.00304012277551723,-0.0303651655405209,0.0242849199894865,0.00637184824779061,0.0599668171116805,0.444846573547333,1,39
"2241",4137,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","olivaceus",NA,"(Linnaeus, 1766)","Red-eyed vireo","Alberta","Canada","North America",55,-115,FALSE,"Terrestrial","Temperate grasslands savannas and shrublands","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.00277553208803792,-0.0308236629901092,0.0363747271661851,0.0101362743841544,0.0133908745569808,0.517762852505617,1,37
"2242",4138,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","olivaceus",NA,"(Linnaeus, 1766)","Red-eyed vireo","British Columbia","Canada","North America",55,-125,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0237226211887312,-0.0383106052384293,-0.00913463713903315,0.00194476074544805,0.00688406320214815,0.931874062045884,1,39
"2243",4139,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","olivaceus",NA,"(Linnaeus, 1766)","Red-eyed vireo","Manitoba","Canada","North America",55,-97,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0260819051791893,0.0178601849797709,0.0343036253786077,0.000653638668527097,0.000397636496768633,0.00729430753790826,1,39
"2244",4140,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","olivaceus",NA,"(Linnaeus, 1766)","Red-eyed vireo","New Brunswick","Canada","North America",46.5,-66.75,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0251461988304094,-0.0122340142243785,0.0625264118851973,0.0138214942900903,1.33910885800429e-25,0.0885575048732476,1,39
"2245",4141,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","olivaceus",NA,"(Linnaeus, 1766)","Red-eyed vireo","Nova Scotia","Canada","North America",45,-63,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0240122519304374,0.0114846116500662,0.0365398922108086,0.00136942642267857,0.00380219491132609,0.0359115461317706,1,37
"2246",4142,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","olivaceus",NA,"(Linnaeus, 1766)","Red-eyed vireo","Ontario","Canada","North America",50,-86,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0191187883463529,0.0152576166074039,0.0229799600853018,1.85173377455759e-09,0.019171083523424,0.113737094057183,1,39
"2247",4143,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","olivaceus",NA,"(Linnaeus, 1766)","Red-eyed vireo","QuÌ©bec","Canada","North America",54,-72,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0256757532269674,0.0204771768982506,0.0308743295556842,0.000255786668433382,0.000381811681228549,0.0143817481396078,1,39
"2248",4144,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","olivaceus",NA,"(Linnaeus, 1766)","Red-eyed vireo","Saskatchewan","Canada","North America",54,-106,FALSE,"Terrestrial","Temperate grasslands savannas and shrublands","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0103373819287991,-0.0156982003964755,-0.00497656346112267,1.20151870441924e-10,0.03695530520786,0.758547004367388,1,39
"2249",4145,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","philadelphicus",NA,"(Cassin, 1851)","Philadelphia vireo","Ontario","Canada","North America",50,-86,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.0236051779598721,0.0184466154528424,0.0287637404669019,0.000176886065704462,0.00807346339691234,0.0107410339699571,1,39
"2250",4146,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Vireonidae","Vireo","philadelphicus",NA,"(Cassin, 1851)","Philadelphia vireo","QuÌ©bec","Canada","North America",54,-72,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",0.000283260599227316,-0.0436661946736938,0.0442327158721484,0.0185934354976266,0.0143221881787879,0.308725429303306,1,39
"2251",4147,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Wilsonia","canadensis",NA,"(Linnaeus, 1766)","Canada warbler","New Brunswick","Canada","North America",46.5,-66.75,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0203437637397358,-0.0571703982063415,0.0164828707268698,0.0134151494724996,9.71916026367214e-11,1.03034376254352,1,39
"2252",4148,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Wilsonia","canadensis",NA,"(Linnaeus, 1766)","Canada warbler","Nova Scotia and Prince Edward Island","Canada","North America",45,-63,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0122850759980719,-0.0441511717904175,0.0195810197942737,0.0097720290136864,0.0076330584815509,0.480178415014323,1,39
"2253",4149,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Wilsonia","canadensis",NA,"(Linnaeus, 1766)","Canada warbler","Ontario","Canada","North America",50,-86,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0239469119026449,-0.036259251412955,-0.0116345723923348,0.00140883031973776,0.00347923498464115,0.926652415025929,1,39
"2254",4150,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Wilsonia","canadensis",NA,"(Linnaeus, 1766)","Canada warbler","QuÌ©bec","Canada","North America",54,-72,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0216612388235882,-0.032721092141879,-0.0106013855052973,0.00110468190426934,0.00484519009245533,0.833041539650689,1,39
"2255",4151,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Wilsonia","pusilla",NA,"(Wilson, 1811)","Wilson's warbler","British Columbia","Canada","North America",55,-125,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0256356597260705,-0.0491142929287277,-0.00215702652341321,0.00545276870263612,2.07751648401594e-12,0.995874228301617,1,39
"2256",4152,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Wilsonia","pusilla",NA,"(Wilson, 1811)","Wilson's warbler","New Brunswick","Canada","North America",46.5,-66.75,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.00954958171280569,-0.0570782778544212,0.0379791144288098,0.0220656723166241,0.00648973131950729,0.448423211033525,1,39
"2257",4153,"Environment Canada (2014). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2012. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Wilsonia","pusilla",NA,"(Wilson, 1811)","Wilson's warbler","Nova Scotia","Canada","North America",45,-63,FALSE,"Terrestrial","Temperate broadleaf and mixed forests","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0268590369025345,-0.0373289570040777,-0.0163891168009912,0.00096114015248019,0.00240327993062388,0.962851543751518,1,37
"2258",4154,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Wilsonia","pusilla",NA,"(Wilson, 1811)","Wilson's warbler","Ontario","Canada","North America",50,-86,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.00634498851056182,-0.0125898393102065,-0.000100137710917181,5.46408251568061e-09,0.0501477829697115,0.586208676164602,1,39
"2259",4155,"Environment Canada (2015). North American Breeding Bird Survey - Canadian Trends Website. Data-version 2014. from http://www.ec.gc.ca/ron-bbs/P001/A001/?lang=e.","Aves","Passeriformes","Parulidae","Wilsonia","pusilla",NA,"(Wilson, 1811)","Wilson's warbler","QuÌ©bec","Canada","North America",54,-72,FALSE,"Terrestrial","Boreal forests/taiga","Nearctic","Yes","No","No","Annual index of population change","Road count - breeding birds","No",-0.0185739235946739,-0.0239695290083136,-0.0131783181810342,7.00581975510385e-05,0.0268214843034198,0.813200097786535,1,39
